ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
9.125995496424149644e-04,9.999999939940074967e+00,6.069270820912694899e-04
